,id,Name,games_played,minutes_played,points_scored,goals_scored,goals_attempted,3_point_scored,3_point_attempted,free_throws_scored,free_throws_attempted,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnover,season,5Yrs
19,77899,Frank Radovich,37,4.7,2.4,1,2.5,,,0.4,0.7,,,0.1,,,,1961,0
20,77727,Robert Nordmann,58,5.9,2.3,0.9,2.2,,,0.5,1,,,0.3,,,,1961,0
21,77421,Ted Luckenbill,67,5.9,2,0.6,1.8,,,0.7,1.1,,,0.4,,,,1961,0
22,78522,Bob Wiesenhahn,60,5.4,2,0.9,2.7,,,0.3,0.5,,,0.4,,,,1961,0
23,78630,Wayne Yates,37,7.1,1.9,0.8,2.8,,,0.3,0.6,,,0.4,,,,1961,0
24,78640,Dave Zeller,61,4.6,1.5,0.6,1.7,,,0.3,0.4,,,1,,,,1961,0
0,600015,Oscar Robertson,71,42.7,30.5,10.6,22.5,,,9.2,11.2,,,9.7,,,,1960,1
1,78497,Jerry West,79,35.4,17.6,6.7,16,,,4.2,6.3,,,4.2,,,,1960,1
2,77751,Don Ohl,79,27.5,13.3,5.4,13.7,,,2.5,3.5,,,3.4,,,,1960,1
3,77359,George Lee,74,23.4,12.1,4.2,10.5,,,3.7,5.3,,,1.2,,,,1960,1
4,78530,Lenny Wilkens,75,25.3,11.7,4.4,10.4,,,2.9,4,,,2.8,,,,1960,1
5,76206,Bob Boozer,79,19.9,8.4,3.2,7.6,,,2.1,3.1,,,1.4,,,,1960,1
6,77639,Jackie Moreland,64,15.7,7.3,3,7.5,,,1.3,2.1,,,0.8,,,,1960,0
7,76070,Alvin Attles,77,20.1,7,2.9,7.1,,,1.3,2.1,,,2.3,,,,1960,1
8,76297,Dave Budd,61,17.6,6.5,2.6,5.9,,,1.4,2.2,,,0.7,,,,1960,0
9,77562,Bob McNeill,75,18.5,5.8,2.2,5.7,,,1.4,1.7,,,3.2,,,,1960,0
10,77327,Fred LaCour,55,13.1,5.6,2.2,5.4,,,1.1,1.5,,,1.5,,,,1960,0
11,77202,Willie Jones,35,12.9,5.6,2.2,6.2,,,1.1,1.8,,,1.8,,,,1960,0
12,76532,Ralph Davis,73,16.6,5.4,2.5,6.2,,,0.5,0.7,,,2.4,,,,1960,0
13,78060,Thomas Sanders,68,15.9,5.3,2.2,5.2,,,1,1.5,,,0.6,,,,1960,1
14,76919,Harvey Halbrook,79,14.3,4.9,2,5.9,,,1,1.8,,,0.4,,,,1960,0
15,77977,Joe Roberts,68,11.8,4.7,1.9,5.2,,,0.9,1.5,,,0.6,,,,1960,0
16,77093,Darrall Imhoff,62,16,4.7,2,5,,,0.8,1.5,,,0.8,,,,1960,1
17,77172,Howie Jolliff,46,7.7,2.2,1,3.1,,,0.2,0.5,,,0.3,,,,1960,0
0,76375,Wilt Chamberlain,72,46.4,37.6,14.8,32.1,,,8,13.8,,,2.3,,,,1959,1
1,77070,Bailey Howell,75,31.3,17.8,6.8,14.9,,,4.2,5.6,,,0.8,,,,1959,1
2,77340,Rudy LaRusso,71,29.5,13.7,5,12.9,,,3.7,5,,,1.2,,,,1959,1
3,76107,Dick Barnett,57,21.7,12.4,5.1,12.3,,,2.2,3.2,,,2.8,,,,1959,1
4,76977,Tom Hawkins,69,21.3,7.9,3.2,8.4,,,1.5,2.4,,,0.8,,,,1959,1
5,76867,Johnny Green,69,17.9,7,3,6.8,,,0.9,2.2,,,0.8,,,,1959,1
6,76712,Bob Ferry,62,14.1,5.9,2.3,5.5,,,1.2,1.9,,,0.6,,,,1959,1
7,78040,Joe Ruklick,39,9.8,5,2.2,5.5,,,0.7,0.9,,,0.6,,,,1959,0
8,77954,John Richter,66,12.2,4.3,1.7,5,,,0.9,1.8,,,0.4,,,,1959,0
9,76034,Bob Anderegg,33,11.3,4,1.7,4.3,,,0.7,1.3,,,0.9,,,,1959,0
10,76020,Gary Alcorn,58,11.6,4,1.6,5.4,,,0.8,1.4,,,0.4,,,,1959,0
11,76900,Gene Guarilia,48,8.8,3,1.2,3.2,,,0.6,0.9,,,0.4,,,,1959,0
0,76127,Elgin Baylor,70,40.8,24.9,8.6,21.2,,,7.6,9.8,,,4.1,,,,1958,1
1,76668,Wayne Embry,66,24.1,11.4,4.1,10.6,,,3.1,4.8,,,1.5,,,,1958,1
2,76882,Hal Greer,68,23.9,11.1,4.5,10,,,2,2.6,,,1.5,,,,1958,1
3,78003,Guy Rodgers,45,34.8,10.7,4.7,11.9,,,1.4,2.5,,,5.8,,,,1958,1
4,77792,Jim Palmer,67,24.2,10.3,3.8,9.4,,,2.7,3.7,,,1,,,,1958,0
5,76191,Arlen Bockhorn,71,31.7,10.2,4.1,10.9,,,1.9,2.8,,,2.9,,,,1958,1
6,76546,Archie Dees,68,18.4,8.2,2.9,8.3,,,2.3,3,,,0.8,,,,1958,0
7,77131,Andy Johnson,67,17.3,6.9,2.6,7,,,1.7,2.9,,,1.3,,,,1958,0
8,77555,Shellie McMillon,48,14.6,6.4,2.6,6,,,1.1,2.2,,,0.5,,,,1958,0
9,76694,Mike Farmer,72,21.5,6,2.4,6.9,,,1.2,1.4,,,0.9,,,,1958,1
10,76658,Alexander Ellis,72,16.7,5.9,2.3,5.3,,,1.4,2,,,0.8,,,,1958,0
11,76969,Vern Hatton,64,17.3,5.9,2.3,6.5,,,1.2,1.6,,,1.1,,,,1958,0
12,78013,Phil Rollins,44,15.7,5.2,1.9,5.3,,,1.4,2,,,2.3,,,,1958,0
13,77927,Hub Reed,65,14.6,5,2.1,4.9,,,0.8,1.1,,,0.5,,,,1958,1
14,76566,Connie Dierking,64,11.3,4.6,1.6,4.5,,,1.3,2.2,,,0.5,,,,1958,1
15,78283,Bennie Swain,58,12.2,4.6,1.7,4.2,,,1.2,1.9,,,0.5,,,,1958,0
16,76929,Steve Hamilton,67,12.6,4.4,1.6,4.4,,,1.1,1.6,,,0.5,,,,1958,0
17,78244,Larry Staverman,57,11.9,4.3,1.8,3.8,,,0.8,1,,,0.9,,,,1958,1
18,77802,Jack Parr,66,15.7,4,1.7,4.7,,,0.7,1.1,,,0.8,,,,1958,0
19,76324,Barney Cable,31,8.7,3.5,1.4,4.1,,,0.7,0.9,,,0.4,,,,1958,1
20,77188,K.C. Jones,49,12.4,3.5,1.3,3.9,,,0.8,1.4,,,1.4,,,,1958,1
0,78064,Woody Sauldsberry,71,33.5,12.8,5.5,15.2,,,1.9,3.1,,,0.8,,,,1957,1
1,78223,Guy Sparrow,72,23.1,11.1,4.4,11.6,,,2.3,3.6,,,1,,,,1957,0
2,77311,Jim Krebs,68,18.5,7.8,2.9,7.8,,,2,2.6,,,0.4,,,,1957,1
3,78529,Win Wilfong,71,19.2,7.8,2.8,7.6,,,2.3,3.4,,,2.3,,,,1957,0
4,78391,Charlie Tyra,68,17.4,7.4,2.6,7.2,,,2.2,3.3,,,0.5,,,,1957,0
5,77082,Rod Hundley,65,17.8,7,2.7,8.4,,,1.6,2.5,,,1.9,,,,1957,1
6,77196,Sam Jones,56,10.6,4.6,1.8,4.2,,,1.1,1.5,,,0.7,,,,1957,1
7,78018,Lennie Rosenbluth,53,7,4.4,1.7,5,,,1,1.6,,,0.4,,,,1957,0
8,76758,Larry Friend,44,12.9,4,1.7,5.1,,,0.6,0.9,,,1.1,,,,1957,0
9,76605,Dick Duckett,34,12.5,3.9,1.6,4.6,,,0.7,0.8,,,1.4,,,,1957,0
10,77500,Brendan McCann,36,8.2,1.9,0.6,2.8,,,0.7,1,,,1.5,,,,1957,0
0,76988,Tom Heinsohn,72,29.9,16.2,6.2,15.6,,,3.8,4.8,,,1.6,,,,1956,1
1,78049,Bill Russell,48,35.3,14.7,5.8,13.5,,,3.2,6.4,,,1.8,,,,1956,1
2,77371,Bob Leonard,72,27,11,4.2,12,,,2.6,3.3,,,2.3,,,,1956,1
3,77693,Willie Naulls,71,25,10.1,4.1,11.5,,,1.9,2.7,,,1.2,,,,1956,1
4,76902,Richie Guerin,72,24.9,9.7,3.6,9.7,,,2.5,4.1,,,2.5,,,,1956,1
5,77862,Dave Piontek,71,24.8,9,3.6,9,,,1.7,2.6,,,1.5,,,,1956,1
6,76160,Al Bianchi,68,23.2,8.3,2.9,8.3,,,2.4,3.5,,,1.6,,,,1956,1
7,77049,Joe Holup,71,18.1,7.4,2.3,6.9,,,2.9,3.6,,,1.2,,,,1956,0
8,78216,Ron Sobie,71,19.4,6.8,2.3,6.2,,,2.1,2.8,,,1.8,,,,1956,0
9,77506,Johnny McCarthy,72,21.7,6.6,2.4,6.4,,,1.8,2.7,,,1.5,,,,1956,1
10,77818,Jim Paxson,71,17.9,6.3,1.9,6.8,,,2.4,3.3,,,1.2,,,,1956,0
11,76313,Bob Burrow,67,15.3,6,2,5.5,,,1.9,3.1,,,0.6,,,,1956,0
12,77052,Bob Hopkins,62,12.3,5.7,2.1,5.5,,,1.5,2,,,0.4,,,,1956,0
13,76912,Cliff Hagan,67,14.5,5.5,2,5.5,,,1.5,2.2,,,1.3,,,,1956,1
14,78371,Lou Tsioropoulos,52,12.9,4.4,1.5,4.9,,,1.3,1.7,,,0.6,,,,1956,0
15,78312,Bill Thieben,58,10.9,4.1,1.6,4.4,,,1,1.5,,,0.3,,,,1956,0
0,600016,Maurice Stokes,67,34.7,16.8,6,17,,,4.8,6.7,,,4.9,,,,1955,0
1,78388,Jack Twyman,72,30.4,14.4,5.8,13.7,,,2.8,4.1,,,2.4,,,,1955,1
2,78106,Ken Sears,70,29.6,12.8,4.6,10.4,,,3.7,4.6,,,1.6,,,,1955,1
3,76723,Ed Fleming,71,28.6,12.5,4.3,11.6,,,3.9,5.2,,,2.8,,,,1955,0
4,76828,Tom Gola,68,34.5,10.8,3.6,8.7,,,3.6,4.9,,,5.9,,,,1955,1
5,78249,Jack Stephens,72,30.8,10.3,3.4,8.9,,,3.4,5,,,2.9,,,,1955,0
6,77722,Chuck Noble,72,28,9.5,3.8,10.7,,,2,2.7,,,3.9,,,,1955,1
7,77955,Dick Ricketts,68,28.6,8.9,3.5,11.1,,,2,2.9,,,3,,,,1955,0
8,77409,Jim Loscutoff,71,22.3,8.3,3.2,8.8,,,2,2.9,,,0.9,,,,1955,1
9,76429,Ed Conlin,66,21.6,8.2,3.2,8.7,,,1.8,2.7,,,2.2,,,,1955,1
10,76708,Al Ferrari,68,23.7,8,2.8,7.9,,,2.4,3.5,,,2.4,,,,1955,1
11,76561,Walter Devlin,69,22.2,7.9,2.9,7.8,,,2.1,2.8,,,2,,,,1955,0
12,77932,Richie Regan,72,24.3,7.8,3.3,9.5,,,1.2,1.8,,,3.1,,,,1955,0
13,76611,Walter Dukes,60,21.5,7.8,2.5,6.2,,,2.8,3.9,,,0.7,,,,1955,1
14,76989,Dick Hemric,71,18.7,7,2.3,5.6,,,2.5,3.8,,,0.8,,,,1955,0
15,76783,Dick Garmaker,68,12.8,5.7,2,5.5,,,1.6,2,,,1.5,,,,1955,1
16,76062,Jesse Arnelle,31,13.2,4.7,1.7,5.3,,,1.4,2.2,,,0.6,,,,1955,0
17,77579,Chuck Mencel,69,14.1,4.6,1.7,5.4,,,1.1,1.4,,,1.9,,,,1955,0
18,78072,Bob Schafer,54,10.7,4.1,1.5,5,,,1.1,1.5,,,1,,,,1955,0
19,77799,Medford Park,40,10.6,3.8,1.3,3.8,,,1.1,1.8,,,1,,,,1955,0
20,76998,Larry Hennessy,53,8.4,3.7,1.6,4.7,,,0.5,0.6,,,0.9,,,,1955,0
21,76958,Chris Harris,41,10.2,2.5,0.9,3.6,,,0.7,1.1,,,1.1,,,,1955,0
0,77847,Bob Pettit,72,36.9,20.4,7.2,17.8,,,5.9,7.9,,,3.2,,,,1954,1
1,78113,Frank Selvy,71,37.6,19,6.4,16.8,,,6.3,8.6,,,3.5,,,,1954,1
2,77907,Frank Ramsey,64,27.4,11.2,3.7,9.3,,,3.8,5,,,2.9,,,,1954,1
3,77248,Johnny Kerr,72,21.2,10.5,4.2,10,,,2.1,3.1,,,1.1,,,,1954,1
4,77467,Tom Marshall,72,18.6,8,3.1,7,,,1.8,2.7,,,1.5,,,,1954,0
5,78020,Dick Rosenthal,67,21,7.8,2.9,7.8,,,1.9,2.7,,,2.3,,,,1954,0
6,76555,George Dempsey,48,28.9,7.3,2.6,7.5,,,2,2.9,,,3.6,,,,1954,0
7,78232,Art Spoelstra,70,16.1,6.1,2.3,5.7,,,1.5,2.2,,,0.8,,,,1954,0
8,76693,Dick Farley,69,16.1,5.9,2,5.1,,,2,2.9,,,1.6,,,,1954,0
9,77219,Ed Kalafat,72,15.3,4.8,1.6,5.2,,,1.5,2.3,,,1,,,,1954,0
10,77791,Togo Palazzi,53,9.5,4.7,1.9,4.8,,,0.8,1.1,,,0.6,,,,1954,1
11,77648,Dwight Morrison,71,17.3,4.4,1.7,4,,,1,1.6,,,1.2,,,,1954,0
12,78380,Jack Turner,65,14.2,4.3,1.7,4.7,,,0.9,1.2,,,1.2,,,,1954,0
13,78142,Gene Shue,62,15.3,4.2,1.6,4.7,,,1,1.3,,,1.4,,,,1954,1
14,76434,Bert Cook,37,11.5,3.2,1.1,3.6,,,0.9,1.4,,,0.9,,,,1954,0
0,76704,Ray Felix,72,37.1,17.6,5.7,13.7,,,6.2,9.8,,,1.1,,,,1953,1
1,78278,Don Sunderlage,68,32.8,11.2,3.7,11,,,3.7,5,,,2.8,,,,1953,0
2,76800,Jack George,71,37.3,9.5,3.6,10.4,,,2.2,3.7,,,4.4,,,,1953,1
3,78628,George Yardley,63,23.6,9,3.3,7.8,,,2.3,3.3,,,1.6,,,,1953,1
4,77062,Bob Houbregs,70,28.1,8.7,3,8,,,2.7,3.8,,,1.8,,,,1953,0
5,78010,Al Roges,67,28.9,8.5,3.3,9.2,,,1.9,2.7,,,2.4,,,,1953,0
6,77414,Clyde Lovellette,72,17.4,8.2,3.3,7.8,,,1.6,2.3,,,0.7,,,,1953,1
7,76145,Irv Bemoras,69,21.7,7.4,2.7,7.3,,,2,3,,,1.1,,,,1953,0
8,76939,Rollen Hans,67,23.2,7.2,2.9,7.7,,,1.5,2.7,,,2.7,,,,1953,0
9,77247,Bill Kenville,72,19.5,6,2.1,5.4,,,1.9,2.5,,,1.7,,,,1953,1
10,76536,Walt Davis,68,23.1,5.9,2.5,6.7,,,1,1.5,,,0.9,,,,1953,0
11,77695,Jim Neal,67,13.4,4.7,1.7,5.5,,,1.2,2,,,0.4,,,,1953,0
12,76760,Jim Fritsche,68,18,4.1,1.7,5.6,,,0.7,1,,,1.1,,,,1953,0
13,78212,Joe Smyth,40,12.4,3.3,1.2,3.5,,,0.9,1.6,,,1.2,,,,1953,0
14,77422,Jim Luisi,31,11.8,2.9,1,3.1,,,0.9,1.3,,,1.1,,,,1953,0
15,76114,Ernie Barrett,59,10.9,2.3,1,3.2,,,0.2,0.4,,,0.9,,,,1953,0
16,78284,Norm Swanson,63,9.7,1.6,0.5,2.2,,,0.6,1,,,0.5,,,,1953,0
0,76717,Danny Finn,31,32.7,11.9,4.4,13.2,,,3.2,5.9,,,4.7,,,,1952,0
1,77573,Don Meineke,68,33.1,10.7,3.5,9.3,,,3.6,4.6,,,2.2,,,,1952,1
2,77599,Eddie Miller,70,28.8,10.5,3.9,11.2,,,2.7,4.1,,,1.6,,,,1952,0
3,76081,Jim Baechtold,64,29.6,10.3,3.8,9.7,,,2.8,3.8,,,2.4,,,,1952,0
4,76999,Don Henriksen,68,33.3,8.4,2.9,7,,,2.6,4.1,,,1.9,,,,1952,0
5,77551,Jack McMahon,70,23.8,7.2,2.5,7.6,,,2.2,3.4,,,2.7,,,,1952,1
6,77619,Bill Mlkvy,31,19.6,5.8,2.4,7.9,,,1,1.5,,,2,,,,1952,0
7,77482,Al Masino,72,24.6,5.5,1.9,5.6,,,1.8,2.8,,,2.2,,,,1952,0
8,77947,Gene Rhodes,65,17.9,5.2,1.7,5.3,,,1.8,2.6,,,1.4,,,,1952,0
9,78616,Mark Workman,65,15.8,5.1,2,6.3,,,1.1,1.7,,,0.6,,,,1952,0
10,78639,Robert Zawoluk,41,15.2,4.6,1.3,3.7,,,1.9,2.8,,,0.8,,,,1952,0
11,77045,Jim Holstein,66,15,4,1.5,4.2,,,1.1,1.6,,,1.1,,,,1952,0
12,77868,Ralph Polson,49,16.5,3.9,1.3,3.7,,,1.2,2,,,0.5,,,,1952,0
13,77397,Bob Lochmueller,62,12.9,3.7,1.3,4,,,1.2,2,,,0.8,,,,1952,0
14,76428,Gene Conley,39,11.8,2.3,0.9,2.8,,,0.5,0.8,,,0.5,,,,1952,1
0,76102,Don Barksdale,62,32.5,12.6,4.4,13,,,3.8,5.5,,,2.2,,,,1951,0
1,77268,George King,66,28.6,10,3.6,8.8,,,2.8,4,,,3.7,,,,1951,1
2,78359,Bill Tosheff,65,31.6,9.4,3.3,10,,,2.8,3.4,,,3.4,,,,1951,0
3,77089,Mel Hutchins,66,39.7,9.2,3.5,9.6,,,2.2,3.4,,,2.9,,,,1951,1
4,77743,Buckshot O'Brien,64,24.6,9,3.6,9.6,,,1.9,2.3,,,1.9,,,,1951,0
5,77610,Dave Minor,57,27.3,8.3,3.2,9.2,,,1.8,2.3,,,2.8,,,,1951,0
6,77775,Wally Osterkorn,66,26.1,7.4,2.2,6.3,,,3,5.1,,,1.8,,,,1951,0
7,78169,Whitey Skoog,35,28.2,6.7,2.9,8.5,,,0.9,1.1,,,1.7,,,,1951,1
8,77169,Neil Johnston,64,15.5,6,2.2,4.7,,,1.6,2.4,,,0.6,,,,1951,1
9,78125,Charlie Share,63,14,3.9,1.2,3.7,,,1.5,2.5,,,1,,,,1951,1
10,78586,Bob Wilson,63,20.8,3.7,1.3,4.2,,,1.2,2.1,,,1.7,,,,1951,0
11,77032,Lew Hitch,61,13.9,3.6,1.3,3.5,,,1,1.5,,,0.8,,,,1951,1
12,77536,Al McGuire,59,13.4,3.5,1.2,2.8,,,1.1,2.1,,,1.8,,,,1951,0
13,76705,Jake Fendley,58,11.2,3.2,0.9,2.9,,,1.3,1.6,,,1,,,,1951,0
14,77824,Mel Payton,45,10.5,2.9,1.2,3.1,,,0.5,0.6,,,1,,,,1951,0
15,76565,Dick Dickey,45,9.8,2.8,0.9,3,,,1,1.5,,,1.1,,,,1951,0
16,77256,Jack Kiley,47,10.1,2.5,0.9,4.1,,,0.6,1.1,,,1.3,,,,1951,0
17,77912,Sam Ranzino,39,6,2.2,0.8,2.3,,,0.7,0.9,,,0.6,,,,1951,0
18,77902,Ray Ragelis,51,6.6,1.3,0.5,1.9,,,0.4,0.6,,,0.6,,,,1951,0
